At least,But less than,Single,Married filing jointly,Married filing separately,Head of a house hold
45200.00,45250.00,7336.00,5914.00,7336.00,6164.00
45250.00,45300.00,7349.00,5921.00,7349.00,6171.00
45300.00,45350.00,7361.00,5929.00,7361.00,6179.00
45350.00,45400.00,7374.00,5936.00,7374.00,6186.00
45400.00,45450.00,7386.00,5944.00,7386.00,6194.00
45450.00,45500.00,7399.00,5951.00,7399.00,6201.00
45500.00,45550.00,7411.00,5959.00,7411.00,6209.00
45550.00,45600.00,7424.00,5966.00,7424.00,6216.00
45600.00,45650.00,7436.00,5974.00,7436.00,6224.00
45650.00,45700.00,7449.00,5981.00,7449.00,6231.00
45700.00,45750.00,7461.00,5989.00,7461.00,6239.00
45750.00,45800.00,7474.00,5996.00,7474.00,6246.00
45800.00,45850.00,7486.00,6004.00,7486.00,6254.00
45850.00,45900.00,7499.00,6011.00,7499.00,6261.00
45900.00,45950.00,7511.00,6019.00,7511.00,6269.00
45950.00,46000.00,7524.00,6026.00,7524.00,6276.00
46000.00,46050.00,7536.00,6034.00,7536.00,6284.00
46050.00,46100.00,7549.00,6041.00,7549.00,6291.00
46100.00,46150.00,7561.00,6049.00,7561.00,6299.00
46150.00,46200.00,7574.00,6056.00,7574.00,6306.00
46200.00,46250.00,7586.00,6064.00,7586.00,6314.00
46250.00,46300.00,7599.00,6071.00,7599.00,6321.00
46300.00,46350.00,7611.00,6079.00,7611.00,6329.00
46350.00,46400.00,7624.00,6086.00,7624.00,6336.00
46400.00,46450.00,7636.00,6094.00,7636.00,6344.00
46450.00,46500.00,7649.00,6101.00,7649.00,6351.00
46500.00,46550.00,7661.00,6109.00,7661.00,6359.00
46550.00,46600.00,7674.00,6116.00,7674.00,6366.00
46600.00,46650.00,7686.00,6124.00,7686.00,6374.00
46650.00,46700.00,7699.00,6131.00,7699.00,6381.00
46700.00,46750.00,7711.00,6139.00,7711.00,6389.00
46750.00,46800.00,7724.00,6146.00,7724.00,6396.00
46800.00,46850.00,7736.00,6154.00,7736.00,6404.00
46850.00,46900.00,7749.00,6161.00,7749.00,6411.00
46900.00,46950.00,7761.00,6169.00,7761.00,6419.00
46950.00,47000.00,7774.00,6176.00,7774.00,6426.00
47000.00,47050.00,7786.00,6184.00,7786.00,6434.00
47050.00,47100.00,7799.00,6191.00,7799.00,6441.00
47100.00,47150.00,7811.00,6199.00,7811.00,6449.00
47150.00,47200.00,7824.00,6206.00,7824.00,6456.00
47200.00,47250.00,7836.00,6214.00,7836.00,6464.00
47250.00,47300.00,7849.00,6221.00,7849.00,6471.00
47300.00,47350.00,7861.00,6229.00,7861.00,6479.00
47350.00,47400.00,7874.00,6236.00,7874.00,6489.00
47400.00,47450.00,7886.00,6244.00,7886.00,6501.00
47450.00,47500.00,7899.00,6251.00,7899.00,6514.00
47500.00,47550.00,7911.00,6259.00,7911.00,6526.00
47550.00,47600.00,7924.00,6266.00,7924.00,6539.00
47600.00,47650.00,7936.00,6274.00,7936.00,6551.00
47650.00,47700.00,7949.00,6281.00,7949.00,6564.00
47700.00,47750.00,7961.00,6289.00,7961.00,6576.00
47750.00,47800.00,7974.00,6296.00,7974.00,6589.00
47800.00,47850.00,7986.00,6304.00,7986.00,6601.00
47850.00,47900.00,7999.00,6311.00,7999.00,6614.00
47900.00,47950.00,8011.00,6319.00,8011.00,6626.00
47950.00,48000.00,8024.00,6326.00,8024.00,6639.00
48000.00,48050.00,8036.00,6334.00,8036.00,6651.00
48050.00,48100.00,8049.00,6341.00,8049.00,6664.00
48100.00,48150.00,8061.00,6349.00,8061.00,6676.00
48150.00,48200.00,8074.00,6356.00,8074.00,6689.00
48200.00,48250.00,8086.00,6364.00,8086.00,6701.00
48250.00,48300.00,8099.00,6371.00,8099.00,6714.00
48300.00,48350.00,8111.00,6379.00,8111.00,6726.00
48350.00,48400.00,8124.00,6386.00,8124.00,6739.00
48400.00,48450.00,8136.00,6394.00,8136.00,6751.00
48450.00,48500.00,8149.00,6401.00,8149.00,6764.00
48500.00,48550.00,8161.00,6409.00,8161.00,6776.00
48550.00,48600.00,8174.00,6416.00,8174.00,6789.00
48600.00,48650.00,8186.00,6424.00,8186.00,6801.00
48650.00,48700.00,8199.00,6431.00,8199.00,6814.00
48700.00,48750.00,8211.00,6439.00,8211.00,6826.00
48750.00,48800.00,8224.00,6446.00,8224.00,6839.00
48800.00,48850.00,8236.00,6454.00,8236.00,6851.00
48850.00,48900.00,8249.00,6461.00,8249.00,6864.00
48900.00,48950.00,8261.00,6469.00,8261.00,6876.00
48950.00,49000.00,8274.00,6476.00,8274.00,6889.00
49000.00,49050.00,8286.00,6484.00,8286.00,6901.00
49050.00,49100.00,8299.00,6491.00,8299.00,6914.00
49100.00,49150.00,8311.00,6499.00,8311.00,6926.00
49150.00,49200.00,8324.00,6506.00,8324.00,6939.00
49200.00,49250.00,8336.00,6514.00,8336.00,6951.00
49250.00,49300.00,8349.00,6521.00,8349.00,6964.00
49300.00,49350.00,8361.00,6529.00,8361.00,6976.00
49350.00,49400.00,8374.00,6536.00,8374.00,6989.00
49400.00,49450.00,8386.00,6544.00,8386.00,7001.00
49450.00,49500.00,8399.00,6551.00,8399.00,7014.00
49500.00,49550.00,8411.00,6559.00,8411.00,7026.00
49550.00,49600.00,8424.00,6566.00,8424.00,7039.00
49600.00,49650.00,8436.00,6574.00,8436.00,7051.00
49650.00,49700.00,8449.00,6581.00,8449.00,7064.00
49700.00,49750.00,8461.00,6589.00,8461.00,7076.00
49750.00,49800.00,8474.00,6596.00,8474.00,7089.00
49800.00,49850.00,8486.00,6604.00,8486.00,7101.00
49850.00,49900.00,8499.00,6611.00,8499.00,7114.00
49900.00,49950.00,8511.00,6619.00,8511.00,7126.00
49950.00,50000.00,8524.00,6626.00,8524.00,7139.00
50000.00,50050.00,8536.00,6634.00,8536.00,7151.00
50050.00,50100.00,8549.00,6641.00,8549.00,7164.00
50100.00,50150.00,8561.00,6649.00,8561.00,7176.00
50150.00,50200.00,8574.00,6656.00,8574.00,7189.00
50200.00,50250.00,8586.00,6664.00,8586.00,7201.00
50250.00,50300.00,8599.00,6671.00,8599.00,7214.00
50300.00,50350.00,8611.00,6679.00,8611.00,7226.00
50350.00,50400.00,8624.00,6686.00,8624.00,7239.00
50400.00,50450.00,8636.00,6694.00,8636.00,7251.00
50450.00,50500.00,8649.00,6701.00,8649.00,7264.00
50500.00,50550.00,8661.00,6709.00,8661.00,7276.00
50550.00,50600.00,8674.00,6716.00,8674.00,7289.00
50600.00,50650.00,8686.00,6724.00,8686.00,7301.00
50650.00,50700.00,8699.00,6731.00,8699.00,7314.00
50700.00,50750.00,8711.00,6739.00,8711.00,7326.00
50750.00,50800.00,8724.00,6746.00,8724.00,7339.00
50800.00,50850.00,8736.00,6754.00,8736.00,7351.00
50850.00,50900.00,8749.00,6761.00,8749.00,7364.00
50900.00,50950.00,8761.00,6769.00,8761.00,7376.00
50950.00,51000.00,8774.00,6776.00,8774.00,7389.00
51000.00,51050.00,8786.00,6784.00,8786.00,7401.00
51050.00,51100.00,8799.00,6791.00,8799.00,7414.00
51100.00,51150.00,8811.00,6799.00,8811.00,7426.00
51150.00,51200.00,8824.00,6806.00,8824.00,7439.00
51200.00,51250.00,8836.00,6814.00,8836.00,7451.00
51250.00,51300.00,8849.00,6821.00,8849.00,7464.00
51300.00,51350.00,8861.00,6829.00,8861.00,7476.00
51350.00,51400.00,8874.00,6836.00,8874.00,7489.00
51400.00,51450.00,8886.00,6844.00,8886.00,7501.00
51450.00,51500.00,8899.00,6851.00,8899.00,7514.00
51500.00,51550.00,8911.00,6859.00,8911.00,7526.00
51550.00,51600.00,8924.00,6866.00,8924.00,7539.00
51600.00,51650.00,8936.00,6874.00,8936.00,7551.00
51650.00,51700.00,8949.00,6881.00,8949.00,7564.00
51700.00,51750.00,8961.00,6889.00,8961.00,7576.00
51750.00,51800.00,8974.00,6896.00,8974.00,7589.00
51800.00,51850.00,8986.00,6904.00,8986.00,7601.00
51850.00,51900.00,8999.00,6911.00,8999.00,7614.00
51900.00,51950.00,9011.00,6919.00,9011.00,7626.00
51950.00,52000.00,9024.00,6926.00,9024.00,7639.00
52000.00,52050.00,9036.00,6934.00,9036.00,7651.00
52050.00,52100.00,9049.00,6941.00,9049.00,7664.00
52100.00,52150.00,9061.00,6949.00,9061.00,7676.00
52150.00,52200.00,9074.00,6956.00,9074.00,7689.00
52200.00,52250.00,9086.00,6964.00,9086.00,7701.00
52250.00,52300.00,9099.00,6971.00,9099.00,7714.00
52300.00,52350.00,9111.00,6979.00,9111.00,7726.00
52350.00,52400.00,9124.00,6986.00,9124.00,7739.00
52400.00,52450.00,9136.00,6994.00,9136.00,7751.00
52450.00,52500.00,9149.00,7001.00,9149.00,7764.00
52500.00,52550.00,9161.00,7009.00,9161.00,7776.00
52550.00,52600.00,9174.00,7016.00,9174.00,7789.00
52600.00,52650.00,9186.00,7024.00,9186.00,7801.00
52650.00,52700.00,9199.00,7031.00,9199.00,7814.00
52700.00,52750.00,9211.00,7039.00,9211.00,7826.00
52750.00,52800.00,9224.00,7046.00,9224.00,7839.00
52800.00,52850.00,9236.00,7054.00,9236.00,7851.00
52850.00,52900.00,9249.00,7061.00,9249.00,7864.00
52900.00,52950.00,9261.00,7069.00,9261.00,7876.00
52950.00,53000.00,9274.00,7076.00,9274.00,7889.00
53000.00,53050.00,9286.00,7084.00,9286.00,7901.00
53050.00,53100.00,9299.00,7091.00,9299.00,7914.00
53100.00,53150.00,9311.00,7099.00,9311.00,7926.00
53150.00,53200.00,9324.00,7106.00,9324.00,7939.00
53200.00,53250.00,9336.00,7114.00,9336.00,7951.00
53250.00,53300.00,9349.00,7121.00,9349.00,7964.00
53300.00,53350.00,9361.00,7129.00,9361.00,7976.00
53350.00,53400.00,9374.00,7136.00,9374.00,7989.00
53400.00,53450.00,9386.00,7144.00,9386.00,8001.00
53450.00,53500.00,9399.00,7151.00,9399.00,8014.00
53500.00,53550.00,9411.00,7159.00,9411.00,8026.00
53550.00,53600.00,9424.00,7166.00,9424.00,8039.00
53600.00,53650.00,9436.00,7174.00,9436.00,8051.00
53650.00,53700.00,9449.00,7181.00,9449.00,8064.00
53700.00,53750.00,9461.00,7189.00,9461.00,8076.00
53750.00,53800.00,9474.00,7196.00,9474.00,8089.00
53800.00,53850.00,9486.00,7204.00,9486.00,8101.00
53850.00,53900.00,9499.00,7211.00,9499.00,8114.00
53900.00,53950.00,9511.00,7219.00,9511.00,8126.00
53950.00,54000.00,9524.00,7226.00,9524.00,8139.00
54000.00,54050.00,9536.00,7234.00,9536.00,8151.00
54050.00,54100.00,9549.00,7241.00,9549.00,8164.00
54100.00,54150.00,9561.00,7249.00,9561.00,8176.00
54150.00,54200.00,9574.00,7256.00,9574.00,8189.00
54200.00,54250.00,9586.00,7264.00,9586.00,8201.00
54250.00,54300.00,9599.00,7271.00,9599.00,8214.00
54300.00,54350.00,9611.00,7279.00,9611.00,8226.00
54350.00,54400.00,9624.00,7286.00,9624.00,8239.00
54400.00,54450.00,9636.00,7294.00,9636.00,8251.00
54450.00,54500.00,9649.00,7301.00,9649.00,8264.00
54500.00,54550.00,9661.00,7309.00,9661.00,8276.00
54550.00,54600.00,9674.00,7316.00,9674.00,8289.00
54600.00,54650.00,9686.00,7324.00,9686.00,8301.00
54650.00,54700.00,9699.00,7331.00,9699.00,8314.00
54700.00,54750.00,9711.00,7339.00,9711.00,8326.00
54750.00,54800.00,9724.00,7346.00,9724.00,8339.00
54800.00,54850.00,9736.00,7354.00,9736.00,8351.00
54850.00,54900.00,9749.00,7361.00,9749.00,8364.00
54900.00,54950.00,9761.00,7369.00,9761.00,8376.00
54950.00,55000.00,9774.00,7376.00,9774.00,8389.00
55000.00,55050.00,9786.00,7384.00,9786.00,8401.00
55050.00,55100.00,9799.00,7391.00,9799.00,8414.00
55100.00,55150.00,9811.00,7399.00,9811.00,8426.00
55150.00,55200.00,9824.00,7406.00,9824.00,8439.00
55200.00,55250.00,9836.00,7414.00,9836.00,8451.00
55250.00,55300.00,9849.00,7421.00,9849.00,8464.00
55300.00,55350.00,9861.00,7429.00,9861.00,8476.00
55350.00,55400.00,9874.00,7436.00,9874.00,8489.00
55400.00,55450.00,9886.00,7444.00,9886.00,8501.00
55450.00,55500.00,9899.00,7451.00,9899.00,8514.00
55500.00,55550.00,9911.00,7459.00,9911.00,8526.00
55550.00,55600.00,9924.00,7466.00,9924.00,8539.00
55600.00,55650.00,9936.00,7474.00,9936.00,8551.00
55650.00,55700.00,9949.00,7481.00,9949.00,8564.00
55700.00,55750.00,9961.00,7489.00,9961.00,8576.00
55750.00,55800.00,9974.00,7496.00,9974.00,8589.00
55800.00,55850.00,9986.00,7504.00,9986.00,8601.00
55850.00,55900.00,9999.00,7511.00,9999.00,8614.00
55900.00,55950.00,10011.00,7519.00,10011.00,8626.00
55950.00,56000.00,10024.00,7526.00,10024.00,8639.00
56000.00,56050.00,10036.00,7534.00,10036.00,8651.00
56050.00,56100.00,10049.00,7541.00,10049.00,8664.00
56100.00,56150.00,10061.00,7549.00,10061.00,8676.00
56150.00,56200.00,10074.00,7556.00,10074.00,8689.00
56200.00,56250.00,10086.00,7564.00,10086.00,8701.00
56250.00,56300.00,10099.00,7571.00,10099.00,8714.00
56300.00,56350.00,10111.00,7579.00,10111.00,8726.00
56350.00,56400.00,10124.00,7586.00,10124.00,8739.00
56400.00,56450.00,10136.00,7594.00,10136.00,8751.00
56450.00,56500.00,10149.00,7601.00,10149.00,8764.00
56500.00,56550.00,10161.00,7609.00,10161.00,8776.00
56550.00,56600.00,10174.00,7616.00,10174.00,8789.00
56600.00,56650.00,10186.00,7624.00,10186.00,8801.00
56650.00,56700.00,10199.00,7631.00,10199.00,8814.00
56700.00,56750.00,10211.00,7639.00,10211.00,8826.00
56750.00,56800.00,10224.00,7646.00,10224.00,8839.00
56800.00,56850.00,10236.00,7654.00,10236.00,8851.00
56850.00,56900.00,10249.00,7661.00,10249.00,8864.00
56900.00,56950.00,10261.00,7669.00,10261.00,8876.00
56950.00,57000.00,10274.00,7676.00,10274.00,8889.00
57000.00,57050.00,10286.00,7684.00,10286.00,8901.00
57050.00,57100.00,10299.00,7691.00,10299.00,8914.00
57100.00,57150.00,10311.00,7699.00,10311.00,8926.00
57150.00,57200.00,10324.00,7706.00,10324.00,8939.00
57200.00,57250.00,10336.00,7714.00,10336.00,8951.00
57250.00,57300.00,10349.00,7721.00,10349.00,8964.00
57300.00,57350.00,10361.00,7729.00,10361.00,8976.00
57350.00,57400.00,10374.00,7736.00,10374.00,8989.00
57400.00,57450.00,10386.00,7744.00,10386.00,9001.00
57450.00,57500.00,10399.00,7751.00,10399.00,9014.00
57500.00,57550.00,10411.00,7759.00,10411.00,9026.00
57550.00,57600.00,10424.00,7766.00,10424.00,9039.00
57600.00,57650.00,10436.00,7774.00,10436.00,9051.00
57650.00,57700.00,10449.00,7781.00,10449.00,9064.00
57700.00,57750.00,10461.00,7789.00,10461.00,9076.00
57750.00,57800.00,10474.00,7796.00,10474.00,9089.00
57800.00,57850.00,10486.00,7804.00,10486.00,9101.00
57850.00,57900.00,10499.00,7811.00,10499.00,9114.00
57900.00,57950.00,10511.00,7819.00,10511.00,9126.00
57950.00,58000.00,10524.00,7826.00,10524.00,9139.00
58000.00,58050.00,10536.00,7834.00,10536.00,9151.00
58050.00,58100.00,10549.00,7841.00,10549.00,9164.00
58100.00,58150.00,10561.00,7849.00,10561.00,9176.00
58150.00,58200.00,10574.00,7856.00,10574.00,9189.00
58200.00,58250.00,10586.00,7864.00,10586.00,9201.00
58250.00,58300.00,10599.00,7871.00,10599.00,9214.00
58300.00,58350.00,10611.00,7879.00,10611.00,9226.00
58350.00,58400.00,10624.00,7886.00,10624.00,9239.00
58400.00,58450.00,10636.00,7894.00,10636.00,9251.00
58450.00,58500.00,10649.00,7901.00,10649.00,9264.00
58500.00,58550.00,10661.00,7909.00,10661.00,9276.00
58550.00,58600.00,10674.00,7916.00,10674.00,9289.00
58600.00,58650.00,10686.00,7924.00,10686.00,9301.00
58650.00,58700.00,10699.00,7931.00,10699.00,9314.00
58700.00,58750.00,10711.00,7939.00,10711.00,9326.00
58750.00,58800.00,10724.00,7946.00,10724.00,9339.00
58800.00,58850.00,10736.00,7954.00,10736.00,9351.00
58850.00,58900.00,10749.00,7961.00,10749.00,9364.00
58900.00,58950.00,10761.00,7969.00,10761.00,9376.00
58950.00,59000.00,10774.00,7976.00,10774.00,9389.00
59000.00,59050.00,10786.00,7984.00,10786.00,9401.00
59050.00,59100.00,10799.00,7991.00,10799.00,9414.00
59100.00,59150.00,10811.00,7999.00,10811.00,9426.00
59150.00,59200.00,10824.00,8006.00,10824.00,9439.00
59200.00,59250.00,10836.00,8014.00,10836.00,9451.00
59250.00,59300.00,10849.00,8021.00,10849.00,9464.00
59300.00,59350.00,10861.00,8029.00,10861.00,9476.00
59350.00,59400.00,10874.00,8036.00,10874.00,9489.00
59400.00,59450.00,10886.00,8044.00,10886.00,9501.00
59450.00,59500.00,10899.00,8051.00,10899.00,9514.00
59500.00,59550.00,10911.00,8059.00,10911.00,9526.00
59550.00,59600.00,10924.00,8066.00,10924.00,9539.00
59600.00,59650.00,10936.00,8074.00,10936.00,9551.00
59650.00,59700.00,10949.00,8081.00,10949.00,9564.00
59700.00,59750.00,10961.00,8089.00,10961.00,9576.00
59750.00,59800.00,10974.00,8096.00,10974.00,9589.00
59800.00,59850.00,10986.00,8104.00,10986.00,9601.00
59850.00,59900.00,10999.00,8111.00,10999.00,9614.00
59900.00,59950.00,11011.00,8119.00,11011.00,9626.00
59950.00,60000.00,11024.00,8126.00,11024.00,9639.00
60000.00,60050.00,11036.00,8134.00,11036.00,9651.00
60050.00,60100.00,11049.00,8141.00,11049.00,9664.00
60100.00,60150.00,11061.00,8149.00,11061.00,9676.00
60150.00,60200.00,11074.00,8156.00,11074.00,9689.00
60200.00,60250.00,11086.00,8164.00,11086.00,9701.00
60250.00,60300.00,11099.00,8171.00,11099.00,9714.00
60300.00,60350.00,11111.00,8179.00,11111.00,9726.00
60350.00,60400.00,11124.00,8186.00,11124.00,9739.00
60400.00,60450.00,11136.00,8194.00,11136.00,9751.00
60450.00,60500.00,11149.00,8201.00,11149.00,9764.00
60500.00,60550.00,11161.00,8209.00,11161.00,9776.00
60550.00,60600.00,11174.00,8216.00,11174.00,9789.00
60600.00,60650.00,11186.00,8224.00,11186.00,9801.00
60650.00,60700.00,11199.00,8231.00,11199.00,9814.00
60700.00,60750.00,11211.00,8239.00,11211.00,9826.00
60750.00,60800.00,11224.00,8246.00,11224.00,9839.00
60800.00,60850.00,11236.00,8254.00,11236.00,9851.00
60850.00,60900.00,11249.00,8261.00,11249.00,9864.00
60900.00,60950.00,11261.00,8269.00,11261.00,9876.00
60950.00,61000.00,11274.00,8276.00,11274.00,9889.00
61000.00,61050.00,11286.00,8284.00,11286.00,9901.00
61050.00,61100.00,11299.00,8291.00,11299.00,9914.00
61100.00,61150.00,11311.00,8299.00,11311.00,9926.00
61150.00,61200.00,11324.00,8306.00,11324.00,9939.00
61200.00,61250.00,11336.00,8314.00,11336.00,9951.00
61250.00,61300.00,11349.00,8321.00,11349.00,9964.00
61300.00,61350.00,11361.00,8329.00,11361.00,9976.00
61350.00,61400.00,11374.00,8336.00,11374.00,9989.00
61400.00,61450.00,11386.00,8344.00,11386.00,10001.00
61450.00,61500.00,11399.00,8351.00,11399.00,10014.00
61500.00,61550.00,11411.00,8359.00,11411.00,10026.00
61550.00,61600.00,11424.00,8366.00,11424.00,10039.00
61600.00,61650.00,11436.00,8374.00,11436.00,10051.00
61650.00,61700.00,11449.00,8381.00,11449.00,10064.00
61700.00,61750.00,11461.00,8389.00,11461.00,10076.00
61750.00,61800.00,11474.00,8396.00,11474.00,10089.00
61800.00,61850.00,11486.00,8404.00,11486.00,10101.00
61850.00,61900.00,11499.00,8411.00,11499.00,10114.00
61900.00,61950.00,11511.00,8419.00,11511.00,10126.00
61950.00,62000.00,11524.00,8426.00,11524.00,10139.00
62000.00,62050.00,11536.00,8434.00,11536.00,10151.00
62050.00,62100.00,11549.00,8441.00,11549.00,10164.00
62100.00,62150.00,11561.00,8449.00,11561.00,10176.00
62150.00,62200.00,11574.00,8456.00,11574.00,10189.00
62200.00,62250.00,11586.00,8464.00,11586.00,10201.00
62250.00,62300.00,11599.00,8471.00,11599.00,10214.00
62300.00,62350.00,11611.00,8479.00,11611.00,10226.00
62350.00,62400.00,11624.00,8486.00,11624.00,10239.00
62400.00,62450.00,11636.00,8494.00,11636.00,10251.00
62450.00,62500.00,11649.00,8501.00,11649.00,10264.00
62500.00,62550.00,11661.00,8509.00,11661.00,10276.00
62550.00,62600.00,11674.00,8516.00,11674.00,10289.00
62600.00,62650.00,11686.00,8524.00,11686.00,10301.00
62650.00,62700.00,11699.00,8531.00,11699.00,10314.00
62700.00,62750.00,11711.00,8539.00,11711.00,10326.00
62750.00,62800.00,11724.00,8546.00,11724.00,10339.00
62800.00,62850.00,11736.00,8554.00,11736.00,10351.00
62850.00,62900.00,11749.00,8561.00,11749.00,10364.00
62900.00,62950.00,11761.00,8569.00,11761.00,10376.00
62950.00,63000.00,11774.00,8576.00,11774.00,10389.00
63000.00,63050.00,11786.00,8584.00,11786.00,10401.00
63050.00,63100.00,11799.00,8591.00,11799.00,10414.00
63100.00,63150.00,11811.00,8599.00,11811.00,10426.00
63150.00,63200.00,11824.00,8606.00,11824.00,10439.00
63200.00,63250.00,11836.00,8614.00,11836.00,10451.00
63250.00,63300.00,11849.00,8621.00,11849.00,10464.00
63300.00,63350.00,11861.00,8629.00,11861.00,10476.00
63350.00,63400.00,11874.00,8636.00,11874.00,10489.00
63400.00,63450.00,11886.00,8644.00,11886.00,10501.00
63450.00,63500.00,11899.00,8651.00,11899.00,10514.00
63500.00,63550.00,11911.00,8659.00,11911.00,10526.00
63550.00,63600.00,11924.00,8666.00,11924.00,10539.00
63600.00,63650.00,11936.00,8674.00,11936.00,10551.00
63650.00,63700.00,11949.00,8681.00,11949.00,10564.00
63700.00,63750.00,11961.00,8689.00,11961.00,10576.00
63750.00,63800.00,11974.00,8696.00,11974.00,10589.00
63800.00,63850.00,11986.00,8704.00,11986.00,10601.00
63850.00,63900.00,11999.00,8711.00,11999.00,10614.00
63900.00,63950.00,12011.00,8719.00,12011.00,10626.00
63950.00,64000.00,12024.00,8726.00,12024.00,10639.00
64000.00,64050.00,12036.00,8734.00,12036.00,10651.00
64050.00,64100.00,12049.00,8741.00,12049.00,10664.00
64100.00,64150.00,12061.00,8749.00,12061.00,10676.00
64150.00,64200.00,12074.00,8756.00,12074.00,10689.00
64200.00,64250.00,12086.00,8764.00,12086.00,10701.00
64250.00,64300.00,12099.00,8771.00,12099.00,10714.00
64300.00,64350.00,12111.00,8779.00,12111.00,10726.00
64350.00,64400.00,12124.00,8786.00,12124.00,10739.00
64400.00,64450.00,12136.00,8794.00,12136.00,10751.00
64450.00,64500.00,12149.00,8801.00,12149.00,10764.00
64500.00,64550.00,12161.00,8809.00,12161.00,10776.00
64550.00,64600.00,12174.00,8816.00,12174.00,10789.00
64600.00,64650.00,12186.00,8824.00,12186.00,10801.00
64650.00,64700.00,12199.00,8831.00,12199.00,10814.00
64700.00,64750.00,12211.00,8839.00,12211.00,10826.00
64750.00,64800.00,12224.00,8846.00,12224.00,10839.00
64800.00,64850.00,12236.00,8854.00,12236.00,10851.00
64850.00,64900.00,12249.00,8861.00,12249.00,10864.00
64900.00,64950.00,12261.00,8869.00,12261.00,10876.00
64950.00,65000.00,12274.00,8876.00,12274.00,10889.00
65000.00,65050.00,12286.00,8884.00,12286.00,10901.00
65050.00,65100.00,12299.00,8891.00,12299.00,10914.00
65100.00,65150.00,12311.00,8899.00,12311.00,10926.00
65150.00,65200.00,12324.00,8906.00,12324.00,10939.00
65200.00,65250.00,12336.00,8914.00,12336.00,10951.00
65250.00,65300.00,12349.00,8921.00,12349.00,10964.00
65300.00,65350.00,12361.00,8929.00,12361.00,10976.00
65350.00,65400.00,12374.00,8936.00,12374.00,10989.00
65400.00,65450.00,12386.00,8944.00,12386.00,11001.00
65450.00,65500.00,12399.00,8951.00,12399.00,11014.00
65500.00,65550.00,12411.00,8959.00,12411.00,11026.00
65550.00,65600.00,12424.00,8966.00,12424.00,11039.00
65600.00,65650.00,12436.00,8974.00,12436.00,11051.00
65650.00,65700.00,12449.00,8981.00,12449.00,11064.00
65700.00,65750.00,12461.00,8989.00,12461.00,11076.00
65750.00,65800.00,12474.00,8996.00,12474.00,11089.00
65800.00,65850.00,12486.00,9004.00,12486.00,11101.00
65850.00,65900.00,12499.00,9011.00,12499.00,11114.00
65900.00,65950.00,12511.00,9019.00,12511.00,11126.00
65950.00,66000.00,12524.00,9026.00,12524.00,11139.00
66000.00,66050.00,12536.00,9034.00,12536.00,11151.00
66050.00,66100.00,12549.00,9041.00,12549.00,11164.00
66100.00,66150.00,12561.00,9049.00,12561.00,11176.00
66150.00,66200.00,12574.00,9056.00,12574.00,11189.00
66200.00,66250.00,12586.00,9064.00,12586.00,11201.00
66250.00,66300.00,12599.00,9071.00,12599.00,11214.00
66300.00,66350.00,12611.00,9079.00,12611.00,11226.00
66350.00,66400.00,12624.00,9086.00,12624.00,11239.00
66400.00,66450.00,12636.00,9094.00,12636.00,11251.00
66450.00,66500.00,12649.00,9101.00,12649.00,11264.00
66500.00,66550.00,12661.00,9109.00,12661.00,11276.00
66550.00,66600.00,12674.00,9116.00,12674.00,11289.00
66600.00,66650.00,12686.00,9124.00,12686.00,11301.00
66650.00,66700.00,12699.00,9131.00,12699.00,11314.00
66700.00,66750.00,12711.00,9139.00,12711.00,11326.00
66750.00,66800.00,12724.00,9146.00,12724.00,11339.00
66800.00,66850.00,12736.00,9154.00,12736.00,11351.00
66850.00,66900.00,12749.00,9161.00,12749.00,11364.00
66900.00,66950.00,12761.00,9169.00,12761.00,11376.00
66950.00,67000.00,12774.00,9176.00,12774.00,11389.00
67000.00,67050.00,12786.00,9184.00,12786.00,11401.00
67050.00,67100.00,12799.00,9191.00,12799.00,11414.00
67100.00,67150.00,12811.00,9199.00,12811.00,11426.00
67150.00,67200.00,12824.00,9206.00,12824.00,11439.00
67200.00,67250.00,12836.00,9214.00,12836.00,11451.00
67250.00,67300.00,12849.00,9221.00,12849.00,11464.00
67300.00,67350.00,12861.00,9229.00,12861.00,11476.00
67350.00,67400.00,12874.00,9236.00,12874.00,11489.00
67400.00,67450.00,12886.00,9244.00,12886.00,11501.00
67450.00,67500.00,12899.00,9251.00,12899.00,11514.00
67500.00,67550.00,12911.00,9259.00,12911.00,11526.00
67550.00,67600.00,12924.00,9266.00,12924.00,11539.00
67600.00,67650.00,12936.00,9274.00,12936.00,11551.00
67650.00,67700.00,12949.00,9281.00,12949.00,11564.00
67700.00,67750.00,12961.00,9289.00,12961.00,11576.00
67750.00,67800.00,12974.00,9296.00,12974.00,11589.00
67800.00,67850.00,12986.00,9304.00,12986.00,11601.00
67850.00,67900.00,12999.00,9311.00,12999.00,11614.00
67900.00,67950.00,13011.00,9319.00,13011.00,11626.00
67950.00,68000.00,13024.00,9326.00,13024.00,11639.00
68000.00,68050.00,13036.00,9334.00,13036.00,11651.00
68050.00,68100.00,13049.00,9341.00,13049.00,11664.00
68100.00,68150.00,13061.00,9349.00,13061.00,11676.00
68150.00,68200.00,13074.00,9356.00,13074.00,11689.00
68200.00,68250.00,13086.00,9364.00,13086.00,11701.00
68250.00,68300.00,13099.00,9371.00,13099.00,11714.00
68300.00,68350.00,13111.00,9379.00,13111.00,11726.00
68350.00,68400.00,13124.00,9386.00,13124.00,11739.00
68400.00,68450.00,13136.00,9394.00,13136.00,11751.00
