At least,But less than,Single,Married filing jointly,Married filing separately,Head of a house hold
1000.00,1025.00,101.00,101.00,101.00,101.00
1025.00,1050.00,104.00,104.00,104.00,104.00
1050.00,1075.00,106.00,106.00,106.00,106.00
1075.00,1100.00,109.00,109.00,109.00,109.00
1100.00,1125.00,111.00,111.00,111.00,111.00
1125.00,1150.00,114.00,114.00,114.00,114.00
1150.00,1175.00,116.00,116.00,116.00,116.00
1175.00,1200.00,119.00,119.00,119.00,119.00
1200.00,1225.00,121.00,121.00,121.00,121.00
1225.00,1250.00,124.00,124.00,124.00,124.00
1250.00,1275.00,126.00,126.00,126.00,126.00
1275.00,1300.00,129.00,129.00,129.00,129.00
1300.00,1325.00,131.00,131.00,131.00,131.00
1325.00,1350.00,134.00,134.00,134.00,134.00
1350.00,1375.00,136.00,136.00,136.00,136.00
1375.00,1400.00,139.00,139.00,139.00,139.00
1400.00,1425.00,141.00,141.00,141.00,141.00
1425.00,1450.00,144.00,144.00,144.00,144.00
1450.00,1475.00,146.00,146.00,146.00,146.00
1475.00,1500.00,149.00,149.00,149.00,149.00
1500.00,1525.00,151.00,151.00,151.00,151.00
1525.00,1550.00,154.00,154.00,154.00,154.00
1550.00,1575.00,156.00,156.00,156.00,156.00
1575.00,1600.00,159.00,159.00,159.00,159.00
1600.00,1625.00,161.00,161.00,161.00,161.00
1625.00,1650.00,164.00,164.00,164.00,164.00
1650.00,1675.00,166.00,166.00,166.00,166.00
1675.00,1700.00,169.00,169.00,169.00,169.00
1700.00,1725.00,171.00,171.00,171.00,171.00
1725.00,1750.00,174.00,174.00,174.00,174.00
1750.00,1775.00,176.00,176.00,176.00,176.00
1775.00,1800.00,179.00,179.00,179.00,179.00
1800.00,1825.00,181.00,181.00,181.00,181.00
1825.00,1850.00,184.00,184.00,184.00,184.00
1850.00,1875.00,186.00,186.00,186.00,186.00
1875.00,1900.00,189.00,189.00,189.00,189.00
1900.00,1925.00,191.00,191.00,191.00,191.00
1925.00,1950.00,194.00,194.00,194.00,194.00
1950.00,1975.00,196.00,196.00,196.00,196.00
1975.00,2000.00,199.00,199.00,199.00,199.00
2000.00,2025.00,201.00,201.00,201.00,201.00
2025.00,2050.00,204.00,204.00,204.00,204.00
2050.00,2075.00,206.00,206.00,206.00,206.00
2075.00,2100.00,209.00,209.00,209.00,209.00
2100.00,2125.00,211.00,211.00,211.00,211.00
2125.00,2150.00,214.00,214.00,214.00,214.00
2150.00,2175.00,216.00,216.00,216.00,216.00
2175.00,2200.00,219.00,219.00,219.00,219.00
2200.00,2225.00,221.00,221.00,221.00,221.00
2225.00,2250.00,224.00,224.00,224.00,224.00
2250.00,2275.00,226.00,226.00,226.00,226.00
2275.00,2300.00,229.00,229.00,229.00,229.00
2300.00,2325.00,231.00,231.00,231.00,231.00
2325.00,2350.00,234.00,234.00,234.00,234.00
2350.00,2375.00,236.00,236.00,236.00,236.00
2375.00,2400.00,239.00,239.00,239.00,239.00
2400.00,2425.00,241.00,241.00,241.00,241.00
2425.00,2450.00,244.00,244.00,244.00,244.00
2450.00,2475.00,246.00,246.00,246.00,246.00
2475.00,2500.00,249.00,249.00,249.00,249.00
2500.00,2525.00,251.00,251.00,251.00,251.00
2525.00,2550.00,254.00,254.00,254.00,254.00
2550.00,2575.00,256.00,256.00,256.00,256.00
2575.00,2600.00,259.00,259.00,259.00,259.00
2600.00,2625.00,261.00,261.00,261.00,261.00
2625.00,2650.00,264.00,264.00,264.00,264.00
2650.00,2675.00,266.00,266.00,266.00,266.00
2675.00,2700.00,269.00,269.00,269.00,269.00
2700.00,2725.00,271.00,271.00,271.00,271.00
2725.00,2750.00,274.00,274.00,274.00,274.00
2750.00,2775.00,276.00,276.00,276.00,276.00
2775.00,2800.00,279.00,279.00,279.00,279.00
2800.00,2825.00,281.00,281.00,281.00,281.00
2825.00,2850.00,284.00,284.00,284.00,284.00
2850.00,2875.00,286.00,286.00,286.00,286.00
2875.00,2900.00,289.00,289.00,289.00,289.00
2900.00,2925.00,291.00,291.00,291.00,291.00
2925.00,2950.00,294.00,294.00,294.00,294.00
2950.00,2975.00,296.00,296.00,296.00,296.00
2975.00,3000.00,299.00,299.00,299.00,299.00
3000.00,3050.00,303.00,303.00,303.00,303.00
3050.00,3100.00,308.00,308.00,308.00,308.00
3100.00,3150.00,313.00,313.00,313.00,313.00
3150.00,3200.00,318.00,318.00,318.00,318.00
3200.00,3250.00,323.00,323.00,323.00,323.00
3250.00,3300.00,328.00,328.00,328.00,328.00
3300.00,3350.00,333.00,333.00,333.00,333.00
3350.00,3400.00,338.00,338.00,338.00,338.00
3400.00,3450.00,343.00,343.00,343.00,343.00
3450.00,3500.00,348.00,348.00,348.00,348.00
3500.00,3550.00,353.00,353.00,353.00,353.00
3550.00,3600.00,358.00,358.00,358.00,358.00
3600.00,3650.00,363.00,363.00,363.00,363.00
3650.00,3700.00,368.00,368.00,368.00,368.00
3700.00,3750.00,373.00,373.00,373.00,373.00
3750.00,3800.00,378.00,378.00,378.00,378.00
3800.00,3850.00,383.00,383.00,383.00,383.00
3850.00,3900.00,388.00,388.00,388.00,388.00
3900.00,3950.00,393.00,393.00,393.00,393.00
3950.00,4000.00,398.00,398.00,398.00,398.00
4000.00,4050.00,403.00,403.00,403.00,403.00
4050.00,4100.00,408.00,408.00,408.00,408.00
4100.00,4150.00,413.00,413.00,413.00,413.00
4150.00,4200.00,418.00,418.00,418.00,418.00
4200.00,4250.00,423.00,423.00,423.00,423.00
4250.00,4300.00,428.00,428.00,428.00,428.00
4300.00,4350.00,433.00,433.00,433.00,433.00
4350.00,4400.00,438.00,438.00,438.00,438.00
4400.00,4450.00,443.00,443.00,443.00,443.00
4450.00,4500.00,448.00,448.00,448.00,448.00
4500.00,4550.00,453.00,453.00,453.00,453.00
4550.00,4600.00,458.00,458.00,458.00,458.00
4600.00,4650.00,463.00,463.00,463.00,463.00
4650.00,4700.00,468.00,468.00,468.00,468.00
4700.00,4750.00,473.00,473.00,473.00,473.00
4750.00,4800.00,478.00,478.00,478.00,478.00
4800.00,4850.00,483.00,483.00,483.00,483.00
4850.00,4900.00,488.00,488.00,488.00,488.00
4900.00,4950.00,493.00,493.00,493.00,493.00
4950.00,5000.00,498.00,498.00,498.00,498.00
5000.00,5050.00,503.00,503.00,503.00,503.00
5050.00,5100.00,508.00,508.00,508.00,508.00
5100.00,5150.00,513.00,513.00,513.00,513.00
5150.00,5200.00,518.00,518.00,518.00,518.00
5200.00,5250.00,523.00,523.00,523.00,523.00
5250.00,5300.00,528.00,528.00,528.00,528.00
5300.00,5350.00,533.00,533.00,533.00,533.00
5350.00,5400.00,538.00,538.00,538.00,538.00
5400.00,5450.00,543.00,543.00,543.00,543.00
5450.00,5500.00,548.00,548.00,548.00,548.00
5500.00,5550.00,553.00,553.00,553.00,553.00
5550.00,5600.00,558.00,558.00,558.00,558.00
5600.00,5650.00,563.00,563.00,563.00,563.00
5650.00,5700.00,568.00,568.00,568.00,568.00
5700.00,5750.00,573.00,573.00,573.00,573.00
5750.00,5800.00,578.00,578.00,578.00,578.00
5800.00,5850.00,583.00,583.00,583.00,583.00
5850.00,5900.00,588.00,588.00,588.00,588.00
5900.00,5950.00,593.00,593.00,593.00,593.00
5950.00,6000.00,598.00,598.00,598.00,598.00
6000.00,6050.00,603.00,603.00,603.00,603.00
6050.00,6100.00,608.00,608.00,608.00,608.00
6100.00,6150.00,613.00,613.00,613.00,613.00
6150.00,6200.00,618.00,618.00,618.00,618.00
6200.00,6250.00,623.00,623.00,623.00,623.00
6250.00,6300.00,628.00,628.00,628.00,628.00
6300.00,6350.00,633.00,633.00,633.00,633.00
6350.00,6400.00,638.00,638.00,638.00,638.00
6400.00,6450.00,643.00,643.00,643.00,643.00
6450.00,6500.00,648.00,648.00,648.00,648.00
6500.00,6550.00,653.00,653.00,653.00,653.00
6550.00,6600.00,658.00,658.00,658.00,658.00
6600.00,6650.00,663.00,663.00,663.00,663.00
6650.00,6700.00,668.00,668.00,668.00,668.00
6700.00,6750.00,673.00,673.00,673.00,673.00
6750.00,6800.00,678.00,678.00,678.00,678.00
6800.00,6850.00,683.00,683.00,683.00,683.00
6850.00,6900.00,688.00,688.00,688.00,688.00
6900.00,6950.00,693.00,693.00,693.00,693.00
6950.00,7000.00,698.00,698.00,698.00,698.00
7000.00,7050.00,703.00,703.00,703.00,703.00
7050.00,7100.00,708.00,708.00,708.00,708.00
7100.00,7150.00,713.00,713.00,713.00,713.00
7150.00,7200.00,718.00,718.00,718.00,718.00
7200.00,7250.00,723.00,723.00,723.00,723.00
7250.00,7300.00,728.00,728.00,728.00,728.00
7300.00,7350.00,733.00,733.00,733.00,733.00
7350.00,7400.00,738.00,738.00,738.00,738.00
7400.00,7450.00,743.00,743.00,743.00,743.00
7450.00,7500.00,748.00,748.00,748.00,748.00
7500.00,7550.00,753.00,753.00,753.00,753.00
7550.00,7600.00,758.00,758.00,758.00,758.00
7600.00,7650.00,763.00,763.00,763.00,763.00
7650.00,7700.00,768.00,768.00,768.00,768.00
7700.00,7750.00,773.00,773.00,773.00,773.00
7750.00,7800.00,778.00,778.00,778.00,778.00
7800.00,7850.00,783.00,783.00,783.00,783.00
7850.00,7900.00,788.00,788.00,788.00,788.00
7900.00,7950.00,793.00,793.00,793.00,793.00
7950.00,8000.00,798.00,798.00,798.00,798.00
8000.00,8050.00,803.00,803.00,803.00,803.00
8050.00,8100.00,808.00,808.00,808.00,808.00
8100.00,8150.00,813.00,813.00,813.00,813.00
8150.00,8200.00,818.00,818.00,818.00,818.00
8200.00,8250.00,823.00,823.00,823.00,823.00
8250.00,8300.00,828.00,828.00,828.00,828.00
8300.00,8350.00,833.00,833.00,833.00,833.00
8350.00,8400.00,838.00,838.00,838.00,838.00
8400.00,8450.00,843.00,843.00,843.00,843.00
8450.00,8500.00,848.00,848.00,848.00,848.00
8500.00,8550.00,853.00,853.00,853.00,853.00
8550.00,8600.00,858.00,858.00,858.00,858.00
8600.00,8650.00,863.00,863.00,863.00,863.00
8650.00,8700.00,868.00,868.00,868.00,868.00
8700.00,8750.00,873.00,873.00,873.00,873.00
8750.00,8800.00,878.00,878.00,878.00,878.00
8800.00,8850.00,883.00,883.00,883.00,883.00
8850.00,8900.00,888.00,888.00,888.00,888.00
8900.00,8950.00,893.00,893.00,893.00,893.00
8950.00,9000.00,900.00,898.00,900.00,898.00
9000.00,9050.00,908.00,903.00,908.00,903.00
9050.00,9100.00,915.00,908.00,915.00,908.00
9100.00,9150.00,923.00,913.00,923.00,913.00
9150.00,9200.00,930.00,918.00,930.00,918.00
9200.00,9250.00,938.00,923.00,938.00,923.00
9250.00,9300.00,945.00,928.00,945.00,928.00
9300.00,9350.00,953.00,933.00,953.00,933.00
9350.00,9400.00,960.00,938.00,960.00,938.00
9400.00,9450.00,968.00,943.00,968.00,943.00
9450.00,9500.00,975.00,948.00,975.00,948.00
9500.00,9550.00,983.00,953.00,983.00,953.00
9550.00,9600.00,990.00,958.00,990.00,958.00
9600.00,9650.00,998.00,963.00,998.00,963.00
9650.00,9700.00,1005.00,968.00,1005.00,968.00
9700.00,9750.00,1013.00,973.00,1013.00,973.00
9750.00,9800.00,1020.00,978.00,1020.00,978.00
9800.00,9850.00,1028.00,983.00,1028.00,983.00
9850.00,9900.00,1035.00,988.00,1035.00,988.00
9900.00,9950.00,1043.00,993.00,1043.00,993.00
9950.00,10000.00,1050.00,998.00,1050.00,998.00
10000.00,10050.00,1058.00,1003.00,1058.00,1003.00
10050.00,10100.00,1065.00,1008.00,1065.00,1008.00
10100.00,10150.00,1073.00,1013.00,1073.00,1013.00
10150.00,10200.00,1080.00,1018.00,1080.00,1018.00
10200.00,10250.00,1088.00,1023.00,1088.00,1023.00
10250.00,10300.00,1095.00,1028.00,1095.00,1028.00
10300.00,10350.00,1103.00,1033.00,1103.00,1033.00
10350.00,10400.00,1110.00,1038.00,1110.00,1038.00
10400.00,10450.00,1118.00,1043.00,1118.00,1043.00
10450.00,10500.00,1125.00,1048.00,1125.00,1048.00
10500.00,10550.00,1133.00,1053.00,1133.00,1053.00
10550.00,10600.00,1140.00,1058.00,1140.00,1058.00
10600.00,10650.00,1148.00,1063.00,1148.00,1063.00
10650.00,10700.00,1155.00,1068.00,1155.00,1068.00
10700.00,10750.00,1163.00,1073.00,1163.00,1073.00
10750.00,10800.00,1170.00,1078.00,1170.00,1078.00
10800.00,10850.00,1178.00,1083.00,1178.00,1083.00
10850.00,10900.00,1185.00,1088.00,1185.00,1088.00
10900.00,10950.00,1193.00,1093.00,1193.00,1093.00
10950.00,11000.00,1200.00,1098.00,1200.00,1098.00
11000.00,11050.00,1208.00,1103.00,1208.00,1103.00
11050.00,11100.00,1215.00,1108.00,1215.00,1108.00
11100.00,11150.00,1223.00,1113.00,1223.00,1113.00
11150.00,11200.00,1230.00,1118.00,1230.00,1118.00
11200.00,11250.00,1238.00,1123.00,1238.00,1123.00
11250.00,11300.00,1245.00,1128.00,1245.00,1128.00
11300.00,11350.00,1253.00,1133.00,1253.00,1133.00
11350.00,11400.00,1260.00,1138.00,1260.00,1138.00
11400.00,11450.00,1268.00,1143.00,1268.00,1143.00
11450.00,11500.00,1275.00,1148.00,1275.00,1148.00
11500.00,11550.00,1283.00,1153.00,1283.00,1153.00
11550.00,11600.00,1290.00,1158.00,1290.00,1158.00
11600.00,11650.00,1298.00,1163.00,1298.00,1163.00
11650.00,11700.00,1305.00,1168.00,1305.00,1168.00
11700.00,11750.00,1313.00,1173.00,1313.00,1173.00
11750.00,11800.00,1320.00,1178.00,1320.00,1178.00
11800.00,11850.00,1328.00,1183.00,1328.00,1183.00
11850.00,11900.00,1335.00,1188.00,1335.00,1188.00
11900.00,11950.00,1343.00,1193.00,1343.00,1193.00
11950.00,12000.00,1350.00,1198.00,1350.00,1198.00
12000.00,12050.00,1358.00,1203.00,1358.00,1203.00
12050.00,12100.00,1365.00,1208.00,1365.00,1208.00
12100.00,12150.00,1373.00,1213.00,1373.00,1213.00
12150.00,12200.00,1380.00,1218.00,1380.00,1218.00
12200.00,12250.00,1388.00,1223.00,1388.00,1223.00
12250.00,12300.00,1395.00,1228.00,1395.00,1228.00
12300.00,12350.00,1403.00,1233.00,1403.00,1233.00
12350.00,12400.00,1410.00,1238.00,1410.00,1238.00
12400.00,12450.00,1418.00,1243.00,1418.00,1243.00
12450.00,12500.00,1425.00,1248.00,1425.00,1248.00
12500.00,12550.00,1433.00,1253.00,1433.00,1253.00
12550.00,12600.00,1440.00,1258.00,1440.00,1258.00
12600.00,12650.00,1448.00,1263.00,1448.00,1263.00
12650.00,12700.00,1455.00,1268.00,1455.00,1268.00
12700.00,12750.00,1463.00,1273.00,1463.00,1273.00
12750.00,12800.00,1470.00,1278.00,1470.00,1279.00
12800.00,12850.00,1478.00,1283.00,1478.00,1286.00
12850.00,12900.00,1485.00,1288.00,1485.00,1294.00
12900.00,12950.00,1493.00,1293.00,1493.00,1301.00
12950.00,13000.00,1500.00,1298.00,1500.00,1309.00
13000.00,13050.00,1508.00,1303.00,1508.00,1316.00
13050.00,13100.00,1515.00,1308.00,1515.00,1324.00
13100.00,13150.00,1523.00,1313.00,1523.00,1331.00
13150.00,13200.00,1530.00,1318.00,1530.00,1339.00
13200.00,13250.00,1538.00,1323.00,1538.00,1346.00
13250.00,13300.00,1545.00,1328.00,1545.00,1354.00
13300.00,13350.00,1553.00,1333.00,1553.00,1361.00
13350.00,13400.00,1560.00,1338.00,1560.00,1369.00
13400.00,13450.00,1568.00,1343.00,1568.00,1376.00
13450.00,13500.00,1575.00,1348.00,1575.00,1384.00
13500.00,13550.00,1583.00,1353.00,1583.00,1391.00
13550.00,13600.00,1590.00,1358.00,1590.00,1399.00
13600.00,13650.00,1598.00,1363.00,1598.00,1406.00
13650.00,13700.00,1605.00,1368.00,1605.00,1414.00
13700.00,13750.00,1613.00,1373.00,1613.00,1421.00
13750.00,13800.00,1620.00,1378.00,1620.00,1429.00
13800.00,13850.00,1628.00,1383.00,1628.00,1436.00
13850.00,13900.00,1635.00,1388.00,1635.00,1444.00
13900.00,13950.00,1643.00,1393.00,1643.00,1451.00
13950.00,14000.00,1650.00,1398.00,1650.00,1459.00
14000.00,14050.00,1658.00,1403.00,1658.00,1466.00
14050.00,14100.00,1665.00,1408.00,1665.00,1474.00
14100.00,14150.00,1673.00,1413.00,1673.00,1481.00
14150.00,14200.00,1680.00,1418.00,1680.00,1489.00
14200.00,14250.00,1688.00,1423.00,1688.00,1496.00
14250.00,14300.00,1695.00,1428.00,1695.00,1504.00
14300.00,14350.00,1703.00,1433.00,1703.00,1511.00
14350.00,14400.00,1710.00,1438.00,1710.00,1519.00
14400.00,14450.00,1718.00,1443.00,1718.00,1526.00
14450.00,14500.00,1725.00,1448.00,1725.00,1534.00
14500.00,14550.00,1733.00,1453.00,1733.00,1541.00
14550.00,14600.00,1740.00,1458.00,1740.00,1549.00
14600.00,14650.00,1748.00,1463.00,1748.00,1556.00
14650.00,14700.00,1755.00,1468.00,1755.00,1564.00
14700.00,14750.00,1763.00,1473.00,1763.00,1571.00
14750.00,14800.00,1770.00,1478.00,1770.00,1579.00
14800.00,14850.00,1778.00,1483.00,1778.00,1586.00
14850.00,14900.00,1785.00,1488.00,1785.00,1594.00
14900.00,14950.00,1793.00,1493.00,1793.00,1601.00
14950.00,15000.00,1800.00,1498.00,1800.00,1609.00
15000.00,15050.00,1808.00,1503.00,1808.00,1616.00
15050.00,15100.00,1815.00,1508.00,1815.00,1624.00
15100.00,15150.00,1823.00,1513.00,1823.00,1631.00
15150.00,15200.00,1830.00,1518.00,1830.00,1639.00
15200.00,15250.00,1838.00,1523.00,1838.00,1646.00
15250.00,15300.00,1845.00,1528.00,1845.00,1654.00
15300.00,15350.00,1853.00,1533.00,1853.00,1661.00
15350.00,15400.00,1860.00,1538.00,1860.00,1669.00
15400.00,15450.00,1868.00,1543.00,1868.00,1676.00
15450.00,15500.00,1875.00,1548.00,1875.00,1684.00
15500.00,15550.00,1883.00,1553.00,1883.00,1691.00
15550.00,15600.00,1890.00,1558.00,1890.00,1699.00
15600.00,15650.00,1898.00,1563.00,1898.00,1706.00
15650.00,15700.00,1905.00,1568.00,1905.00,1714.00
15700.00,15750.00,1913.00,1573.00,1913.00,1721.00
15750.00,15800.00,1920.00,1578.00,1920.00,1729.00
15800.00,15850.00,1928.00,1583.00,1928.00,1736.00
15850.00,15900.00,1935.00,1588.00,1935.00,1744.00
15900.00,15950.00,1943.00,1593.00,1943.00,1751.00
15950.00,16000.00,1950.00,1598.00,1950.00,1759.00
16000.00,16050.00,1958.00,1603.00,1958.00,1766.00
16050.00,16100.00,1965.00,1608.00,1965.00,1774.00
16100.00,16150.00,1973.00,1613.00,1973.00,1781.00
16150.00,16200.00,1980.00,1618.00,1980.00,1789.00
16200.00,16250.00,1988.00,1623.00,1988.00,1796.00
16250.00,16300.00,1995.00,1628.00,1995.00,1804.00
16300.00,16350.00,2003.00,1633.00,2003.00,1811.00
16350.00,16400.00,2010.00,1638.00,2010.00,1819.00
16400.00,16450.00,2018.00,1643.00,2018.00,1826.00
16450.00,16500.00,2025.00,1648.00,2025.00,1834.00
16500.00,16550.00,2033.00,1653.00,2033.00,1841.00
16550.00,16600.00,2040.00,1658.00,2040.00,1849.00
16600.00,16650.00,2048.00,1663.00,2048.00,1856.00
16650.00,16700.00,2055.00,1668.00,2055.00,1864.00
16700.00,16750.00,2063.00,1673.00,2063.00,1871.00
16750.00,16800.00,2070.00,1678.00,2070.00,1879.00
16800.00,16850.00,2078.00,1683.00,2078.00,1886.00
16850.00,16900.00,2085.00,1688.00,2085.00,1894.00
16900.00,16950.00,2093.00,1693.00,2093.00,1901.00
16950.00,17000.00,2100.00,1698.00,2100.00,1909.00
17000.00,17050.00,2108.00,1703.00,2108.00,1916.00
17050.00,17100.00,2115.00,1708.00,2115.00,1924.00
17100.00,17150.00,2123.00,1713.00,2123.00,1931.00
17150.00,17200.00,2130.00,1718.00,2130.00,1939.00
17200.00,17250.00,2138.00,1723.00,2138.00,1946.00
17250.00,17300.00,2145.00,1728.00,2145.00,1954.00
17300.00,17350.00,2153.00,1733.00,2153.00,1961.00
17350.00,17400.00,2160.00,1738.00,2160.00,1969.00
17400.00,17450.00,2168.00,1743.00,2168.00,1976.00
17450.00,17500.00,2175.00,1748.00,2175.00,1984.00
17500.00,17550.00,2183.00,1753.00,2183.00,1991.00
17550.00,17600.00,2190.00,1758.00,2190.00,1999.00
17600.00,17650.00,2198.00,1763.00,2198.00,2006.00
17650.00,17700.00,2205.00,1768.00,2205.00,2014.00
17700.00,17750.00,2213.00,1773.00,2213.00,2021.00
17750.00,17800.00,2220.00,1778.00,2220.00,2029.00
17800.00,17850.00,2228.00,1783.00,2228.00,2036.00
17850.00,17900.00,2235.00,1789.00,2235.00,2044.00
17900.00,17950.00,2243.00,1796.00,2243.00,2051.00
17950.00,18000.00,2250.00,1804.00,2250.00,2059.00
18000.00,18050.00,2258.00,1811.00,2258.00,2066.00
18050.00,18100.00,2265.00,1819.00,2265.00,2074.00
18100.00,18150.00,2273.00,1826.00,2273.00,2081.00
18150.00,18200.00,2280.00,1834.00,2280.00,2089.00
18200.00,18250.00,2288.00,1841.00,2288.00,2096.00
18250.00,18300.00,2295.00,1849.00,2295.00,2104.00
18300.00,18350.00,2303.00,1856.00,2303.00,2111.00
18350.00,18400.00,2310.00,1864.00,2310.00,2119.00
18400.00,18450.00,2318.00,1871.00,2318.00,2126.00
18450.00,18500.00,2325.00,1879.00,2325.00,2134.00
18500.00,18550.00,2333.00,1886.00,2333.00,2141.00
18550.00,18600.00,2340.00,1894.00,2340.00,2149.00
18600.00,18650.00,2348.00,1901.00,2348.00,2156.00
18650.00,18700.00,2355.00,1909.00,2355.00,2164.00
18700.00,18750.00,2363.00,1916.00,2363.00,2171.00
18750.00,18800.00,2370.00,1924.00,2370.00,2179.00
18800.00,18850.00,2378.00,1931.00,2378.00,2186.00
18850.00,18900.00,2385.00,1939.00,2385.00,2194.00
18900.00,18950.00,2393.00,1946.00,2393.00,2201.00
18950.00,19000.00,2400.00,1954.00,2400.00,2209.00
19000.00,19050.00,2408.00,1961.00,2408.00,2216.00
19050.00,19100.00,2415.00,1969.00,2415.00,2224.00
19100.00,19150.00,2423.00,1976.00,2423.00,2231.00
19150.00,19200.00,2430.00,1984.00,2430.00,2239.00
19200.00,19250.00,2438.00,1991.00,2438.00,2246.00
19250.00,19300.00,2445.00,1999.00,2445.00,2254.00
19300.00,19350.00,2453.00,2006.00,2453.00,2261.00
19350.00,19400.00,2460.00,2014.00,2460.00,2269.00
19400.00,19450.00,2468.00,2021.00,2468.00,2276.00
19450.00,19500.00,2475.00,2029.00,2475.00,2284.00
19500.00,19550.00,2483.00,2036.00,2483.00,2291.00
19550.00,19600.00,2490.00,2044.00,2490.00,2299.00
19600.00,19650.00,2498.00,2051.00,2498.00,2306.00
19650.00,19700.00,2505.00,2059.00,2505.00,2314.00
19700.00,19750.00,2513.00,2066.00,2513.00,2321.00
19750.00,19800.00,2520.00,2074.00,2520.00,2329.00
19800.00,19850.00,2528.00,2081.00,2528.00,2336.00
19850.00,19900.00,2535.00,2089.00,2535.00,2344.00
19900.00,19950.00,2543.00,2096.00,2543.00,2351.00
19950.00,20000.00,2550.00,2104.00,2550.00,2359.00
20000.00,20050.00,2558.00,2111.00,2558.00,2366.00
20050.00,20100.00,2565.00,2119.00,2565.00,2374.00
20100.00,20150.00,2573.00,2126.00,2573.00,2381.00
20150.00,20200.00,2580.00,2134.00,2580.00,2389.00
20200.00,20250.00,2588.00,2141.00,2588.00,2396.00
20250.00,20300.00,2595.00,2149.00,2595.00,2404.00
20300.00,20350.00,2603.00,2156.00,2603.00,2411.00
20350.00,20400.00,2610.00,2164.00,2610.00,2419.00
20400.00,20450.00,2618.00,2171.00,2618.00,2426.00
20450.00,20500.00,2625.00,2179.00,2625.00,2434.00
20500.00,20550.00,2633.00,2186.00,2633.00,2441.00
20550.00,20600.00,2640.00,2194.00,2640.00,2449.00
20600.00,20650.00,2648.00,2201.00,2648.00,2456.00
20650.00,20700.00,2655.00,2209.00,2655.00,2464.00
20700.00,20750.00,2663.00,2216.00,2663.00,2471.00
20750.00,20800.00,2670.00,2224.00,2670.00,2479.00
20800.00,20850.00,2678.00,2231.00,2678.00,2486.00
20850.00,20900.00,2685.00,2239.00,2685.00,2494.00
20900.00,20950.00,2693.00,2246.00,2693.00,2501.00
20950.00,21000.00,2700.00,2254.00,2700.00,2509.00
21000.00,21050.00,2708.00,2261.00,2708.00,2516.00
21050.00,21100.00,2715.00,2269.00,2715.00,2524.00
21100.00,21150.00,2723.00,2276.00,2723.00,2531.00
21150.00,21200.00,2730.00,2284.00,2730.00,2539.00
21200.00,21250.00,2738.00,2291.00,2738.00,2546.00
21250.00,21300.00,2745.00,2299.00,2745.00,2554.00
21300.00,21350.00,2753.00,2306.00,2753.00,2561.00
21350.00,21400.00,2760.00,2314.00,2760.00,2569.00
21400.00,21450.00,2768.00,2321.00,2768.00,2576.00
21450.00,21500.00,2775.00,2329.00,2775.00,2584.00
21500.00,21550.00,2783.00,2336.00,2783.00,2591.00
21550.00,21600.00,2790.00,2344.00,2790.00,2599.00
21600.00,21650.00,2798.00,2351.00,2798.00,2606.00
21650.00,21700.00,2805.00,2359.00,2805.00,2614.00
21700.00,21750.00,2813.00,2366.00,2813.00,2621.00
21750.00,21800.00,2820.00,2374.00,2820.00,2629.00
21800.00,21850.00,2828.00,2381.00,2828.00,2636.00
21850.00,21900.00,2835.00,2389.00,2835.00,2644.00
21900.00,21950.00,2843.00,2396.00,2843.00,2651.00
